Sort_Order,Project,Sample_Owner,Panel,Specimen_Type,Specimen_Media,Ext_Lab,Ext_Operator,Ext_Method,Ext_Date,gDNA_Plate_ID,gDNA_Well_ID,Assay_Lab,Assay_Operator,Assay_Start_Date,Assay_Batch_Code,Assay_Plate_Code,Assay_Well_ID,Owner_Sample_ID,barcode,total_reads,B2M,HPV03,HPV06,HPV11,HPV13,HPV16,HPV18,HPV26,HPV28,HPV30,HPV31,HPV32,HPV33,HPV35,HPV39,HPV40,HPV42,HPV43,HPV44,HPV45,HPV51,HPV52,HPV53,HPV54,HPV55,HPV56,HPV58,HPV59,HPV61,HPV62,HPV64,HPV66,HPV67,HPV68a,HPV68b,HPV69,HPV70,HPV71,HPV72a,HPV73,HPV74,HPV76,HPV81,HPV82,HPV82v,HPV83,HPV84,HPV85,HPV86,HPV87,HPV89,HPV90,HPV91,HPV97,HPV114
501,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E3,Project1_sample-0475,A85P03,93708,3215,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,90481,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
509,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E4,Project1_sample-0277,A85P04,88014,2657,0,0,0,0,35859,0,0,0,0,0,0,0,0,2,0,2,0,1,49487,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E5,Project1_sample-0209,A85P05,10129,10106,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0
525,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E6,Project1_sample-0127,A85P06,114050,4926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,109115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
533,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E7,Project1_sample-0147,A85P07,2695,2684,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E8,Project1_sample-0204,A85P08,84473,2325,0,0,0,0,50828,0,0,0,0,0,0,0,0,1,0,31313,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
549,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E9,Project1_sample-0279,A85P09,36956,4879,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32064,0,0,0,0
557,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E10,Project1_sample-0287,A85P10,99975,4551,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,95408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
565,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E11,Project1_sample-0180,A85P11,104050,4235,0,2,0,0,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,75238,0,1,4,0,24553,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
573,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,E12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,E12,Project1_sample-0427,A85P12,86976,3158,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23745,0,0,0,0,0,0,0,0,0,60062,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E1,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E1,Project2_sample-0067,A85P25,103237,5296,0,0,0,0,0,0,0,0,0,3,0,0,97931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
589,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E2,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E2,Project2_sample-0093,A85P26,9984,9960,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,1,2,0,0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E3,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E3,Project2_sample-0028,A85P27,117601,6442,0,0,0,0,11,1,0,0,0,1,0,0,1,0,111137,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
605,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E4,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E4,Project2_sample-0082,A85P28,71071,2989,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18112,0,0,0,1,1,0,0,0,0,9970,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19906,0,1014,0,17958,0,1,0,0,0,1105
613,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E5,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E5,Project2_sample-0021,A85P29,10633,10618,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E6,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E6,Project2_sample-0084,A85P30,8129,8115,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
629,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E7,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E7,Project2_sample-0062,A85P31,89130,4337,0,0,0,0,3,2,0,0,0,0,39094,0,3,0,0,0,0,0,4,0,45683,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E8,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E8,Project2_sample-0045,A85P32,85075,3946,0,1,0,0,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,57493,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,23620,0,0,0,0
645,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E9,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E9,Project2_sample-0043,A85P33,8581,8569,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E10,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E10,Project2_sample-0023,A85P34,76676,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26129,0,36080,0,2,0,0,0,1,0,0,0,0,0,11335
661,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E11,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E11,Project2_sample-0087,A85P35,83448,2978,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52110,28343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
669,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,E12,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,E12,Project2_sample-0029,A85P36,64265,1981,0,0,0,0,7,0,0,0,4366,3,0,0,0,9405,0,0,0,16212,0,1,2,0,0,0,24339,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,7926,0,0,0
677,Example-Project2,DaveRoberson,Carcinogenic,synth_ctrls,PreservCyt,HGU,Sarah,SC,SC,SC,E1,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E1,05_E1_25_GEN_16_35_52_62_71_83_97,A85P37,54757,10,0,0,0,0,20260,0,0,0,1,0,1,0,7334,2,2,0,1,0,0,0,4014,1,1,0,0,0,0,0,9679,0,0,0,1,4,0,0,1440,0,0,0,0,0,0,0,1605,0,0,0,1,1,0,0,10399,0
685,Example-Project2,DaveRoberson,Carcinogenic,synth_ctrls,PreservCyt,HGU,Sarah,SC,SC,SC,E2,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E2,13_E2_hg19_1ng,A85P38,4667,4649,0,0,0,0,10,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Example-Project2,DaveRoberson,Carcinogenic,synth_ctrls,PreservCyt,HGU,Sarah,SC,SC,SC,E1,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E3,05_E1_25_GEN_16_35_52_62_71_83_97,A85P39,56209,10,0,0,0,0,24049,0,0,0,0,0,0,0,7284,0,0,0,0,0,0,0,3338,0,0,0,1,0,0,1,10163,0,1,0,2,0,0,0,1331,0,0,0,0,2,0,0,1608,0,0,0,0,0,0,0,8419,0
701,Example-Project2,DaveRoberson,Carcinogenic,synth_ctrls,PreservCyt,HGU,Sarah,SC,SC,SC,E2,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E4,13_E2_hg19_1ng,A85P40,4731,4714,0,0,0,0,3,0,0,0,0,2,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
709,Example-Project3,DaveRoberson,Carcinogenic_only_Grouped,cervical_scrape,Surepath,HGU,Sarah,Chemagic360,1/1/2017,Plate8,E1,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E7,Project3_sample-0009,A85P43,79567,3566,0,0,0,0,65613,0,0,0,0,10383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Example-Project3,DaveRoberson,Carcinogenic_only_Grouped,cervical_scrape,Surepath,HGU,Sarah,Chemagic360,1/1/2017,Plate8,E2,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E9,Project3_sample-0010,A85P44,84054,2131,0,0,0,0,41246,0,0,0,0,40667,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717,Example-Project3,DaveRoberson,Carcinogenic_only_Grouped,cervical_scrape,Surepath,HGU,Sarah,Chemagic360,1/1/2017,Plate8,E1,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E8,Project3_sample-0011,A85P45,91129,1917,0,0,0,0,87947,0,0,0,0,1257,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
733,Example-Project3,DaveRoberson,Carcinogenic_only_Grouped,cervical_scrape,Surepath,HGU,Sarah,Chemagic360,1/1/2017,Plate8,E2,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E10,Project3_sample-0012,A85P46,83635,3367,0,0,0,0,40893,0,0,0,0,39371,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Example-Project3,DaveRoberson,Carcinogenic_only_Grouped,synth_ctrls,PreservCyt,HGU,Sarah,SC,SC,SC,E1,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E11,05_E1_25_GEN_16_35_52_62_71_83_97,A85P47,65564,7,0,0,0,0,27950,0,0,0,0,0,1,0,10766,2,0,0,0,0,0,1,3246,0,0,0,0,0,0,0,12904,0,3,0,0,1,0,1,1779,0,1,0,0,0,0,0,1682,0,0,0,0,0,1,0,7219,0
749,Example-Project3,DaveRoberson,Carcinogenic_only_Grouped,synth_ctrls,PreservCyt,HGU,Sarah,SC,SC,SC,E2,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,E12,13_E2_hg19_1ng,A85P48,6407,6393,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F1,Project1_sample-0137,A86P01,68445,970,0,0,0,0,0,5,0,0,1,0,0,0,0,10835,8766,0,0,0,0,14969,0,0,0,0,0,3,2,1609,7774,0,1,13316,3,4484,0,2,0,0,1,0,0,0,0,0,0,0,5702,0,0,0,0,0,0,2
494,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F2,Project1_sample-0021,A86P02,85950,3017,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,6,1,1,0,0,0,0,74755,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8160,2,0,0,0,0,0,0,0,0
502,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F3,Project1_sample-0491,A86P03,100869,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99017,1,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
510,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F4,Project1_sample-0294,A86P04,6525,6515,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
518,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F5,Project1_sample-0454,A86P05,85267,1025,0,0,0,0,0,26389,0,0,0,0,0,0,0,1,0,0,1,0,0,33047,2,0,0,0,0,0,0,9082,2,0,0,1,0,0,0,5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001
526,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F6,Project1_sample-0097,A86P06,4473,4464,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F7,Project1_sample-0173,A86P07,7262,7250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F8,Project1_sample-0391,A86P08,5607,5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
550,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F9,Project1_sample-0162,A86P09,134038,2659,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,7,0,0,1,0,0,0,131359,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
558,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F10,Project1_sample-0347,A86P10,93645,2099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,91531,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
566,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F11,Project1_sample-0154,A86P11,92242,2001,0,0,0,0,0,0,0,0,25635,0,0,1,0,0,0,64596,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
574,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,F12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,F12,Project1_sample-0319,A86P12,6501,6486,0,0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F1,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F1,Project2_sample-0060,A86P25,81302,4506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,76789,1,0,0,1
590,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F2,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F2,Project2_sample-0090,A86P26,92908,1926,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36051,0,0,0,0,3,0,0,0,0,0,0,54921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F3,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F3,Project2_sample-0017,A86P27,51914,3754,0,0,0,0,0,5,0,0,0,0,0,0,1,3,1,2,0,0,0,0,3,0,48141,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F4,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F4,Project2_sample-0071,A86P28,108621,2877,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,2,3,105727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
614,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F5,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F5,Project2_sample-0040,A86P29,8377,8360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
622,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F6,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F6,Project2_sample-0076,A86P30,98502,1801,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,52342,0,0,1,0,0,0,0,1,0,0,0,44345
630,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F7,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F7,Project2_sample-0024,A86P31,99257,2032,0,0,0,0,0,7,0,0,0,0,1,0,0,2,41186,0,0,0,0,0,4,0,0,0,0,56019,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F8,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F8,Project2_sample-0039,A86P32,85189,2044,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,37098,0,0,1,0,0,0,0,0,0,0,0,46034,0,0,0,0,1
646,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F9,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F9,Project2_sample-0066,A86P33,93953,1628,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,92312,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F10,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F10,Project2_sample-0009,A86P34,103639,2022,0,0,0,0,61,101545,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0
662,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F11,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F11,Project2_sample-0046,A86P35,5459,5449,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Example-Project2,DaveRoberson,Carcinogenic,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,10/23/2017,Plate7,F12,HGU,Sarah,12/14/2017,Example-B1,Example-Batch1_Plate7,F12,Project2_sample-0026,A86P36,6241,6211,0,0,0,0,8,4,0,0,0,0,0,0,0,7,1,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
678,Example-Project2,DaveRoberson,Carcinogenic,synth_ctrls,PreservCyt,HGU,Sarah,SC,SC,SC,F1,HGU,Sarah,12/28/2017,Example-B1,Example-Batch1_Plate8,F1,06_F1_25_GEN_18_39_53_64_72_84_114,A86P37,64351,4,0,0,0,0,0,18586,0,0,0,1,0,0,0,21799,0,0,0,0,0,1,1,7390,0,1,0,1,0,0,2,4244,0,1,0,0,0,0,1,1865,0,0,0,0,0,0,0,2702,0,0,1,0,0,0,0,7751
